survey,target,target_description,target_question,target_section,country,pool_size,majority_baseline,flags,feat_rank,feat_variable,feat_description,feat_question,feat_section,feat_importance_mean,feat_importance_std
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Germany,281.0,0.4407,,9.0,Q193,Justifiability of having casual sex,How justifiable do you think it is to have casual sex?,values_identity,0.00458,0.00438
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Germany,281.0,0.4407,,10.0,Q224,How often in country's elections: Votes are counted fairly,"In your view, how often are votes counted fairly in this country's elections?",political_attitudes,0.00392,0.00146
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,1.0,Q207,"Information source: Social media (Facebook, Twitter, etc.)","How often do you use social media (facebook, twitter, etc.) to obtain information about this country and the world?",contemporary_issues,0.07843,0.01991
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,2.0,Q208,Information source: Talk with friends or colleagues,How often do you use talk with friends or colleagues to obtain information about this country and the world?,political_participation,0.02843,0.01446
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,3.0,Q204,Information source: Mobile phone,How often do you use mobile phone to obtain information about this country and the world?,contemporary_issues,0.01471,0.0125
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,4.0,Q90,Priority for international organizations: effectiveness vs. democracy,What should international organizations prioritize: being effective or being democratic?,political_attitudes,0.01176,0.00743
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,5.0,Q17,Important child qualities: Obedience,Do you consider obedience to be an especially important quality for children to learn at home?,values_identity,0.01176,0.00559
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,6.0,Q157,Most important: second choice,"In your opinion, which of the following is the second most important: A stable economy; Progress toward a less impersonal and more humane society; Progress toward a society in which ideas count more than money; The fight against crime?",political_attitudes,0.01078,0.00537
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,7.0,Q147,Worries: A terrorist attack,How worried are you about a terrorist attack?,wellbeing,0.00882,0.00639
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,8.0,Q5,Important in life: Work,"In your life, would you say work is very important, rather important, not very important or not important at all?",values_identity,0.00882,0.01269
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,9.0,Q188,Justifiability of euthanasia,How justifiable do you think euthanasia is?,values_identity,0.00784,0.00438
wvs,Q205,Information source: Email,How often do you use email to obtain information about this country and the world?,contemporary_issues,Macao SAR,277.0,0.3484,,10.0,Q284,Sector of employment,"Are you working for the government or public institution, for private business or industry, or for a private non-profit organization? If you do not work currently, characterize your major work in the past! Do you or did you work for?",demographics,0.00784,0.00658
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,1.0,Q41,Work should always come first even if it means less spare time,"Do you agree or disagree with the following statement: 'Work should always come first, even if it means less spare time'?",values_identity,0.11,0.02208
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,2.0,Q39,People who don't work turn lazy,Do you agree or disagree with the following statement: 'People who don't work turn lazy'?,values_identity,0.043,0.02842
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,3.0,Q196,Government right to use video surveillance in public areas,Should the government have the right to keep people under video surveillance in public areas?,political_attitudes,0.026,0.00652
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,4.0,Q38,It is children duty to take care of ill parent,Do you agree or disagree with the following statement: 'Adult children have the duty to provide long-term care for their parents?',values_identity,0.024,0.01387
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,5.0,Q45,Future changes: Greater respect for authority,"If society placed more emphasis on developing technology in the future, would you consider that a good thing, a bad thing, or wouldn't you mind?",values_identity,0.022,0.01037
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,6.0,Q37,Duty towards society to have children,Do you agree or disagree with the following statement: 'It is a duty towards society to have children'?,values_identity,0.019,0.01636
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,7.0,Q92,Where are the headquarters of the International Monetary Fund (IMF) located?,Where are the headquarters of the International Monetary Fund (IMF) located?,demographics,0.019,0.00742
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,8.0,Q183,Perceived justifiability of prostitution,"Is prostitution justifiable, in your view?",values_identity,0.018,0.00274
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,9.0,Q247,Importance of income equality as a feature of democracy,How essential do you think it is for a democracy that the state makes people's incomes more equal?,political_attitudes,0.018,0.00447
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Andorra,283.0,0.2863,,10.0,Q9,Important child qualities: Hard work,Do you consider hard work to be an especially important quality for children to learn at home?,values_identity,0.018,0.00975
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Germany,282.0,0.5649,,1.0,Q41,Work should always come first even if it means less spare time,"Do you agree or disagree with the following statement: 'Work should always come first, even if it means less spare time'?",values_identity,0.02848,0.00954
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Germany,282.0,0.5649,,2.0,Q37,Duty towards society to have children,Do you agree or disagree with the following statement: 'It is a duty towards society to have children'?,values_identity,0.01391,0.00679
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Germany,282.0,0.5649,,3.0,Q35,Problem if women have more income than husband,"Do you agree or disagree with the following statement 'If a woman earns more money than her husband, it's almost certain to cause problems'?",social_attitudes,0.00795,0.00502
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Germany,282.0,0.5649,,4.0,Q39,People who don't work turn lazy,Do you agree or disagree with the following statement: 'People who don't work turn lazy'?,values_identity,0.00795,0.00554
wvs,Q40,Work is a duty towards society,Do you agree or disagree with the following statement: 'Work is a duty towards society'?,values_identity,Germany,282.0,0.5649,,5.0,Q31,Men make better business executives than women do,"How much do you agree or disagree with the following statement: 'On the whole, men make better business executives than women do'?",social_attitudes,0.00596,0.00277
